"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10850","TC17 - Verify Manage Reviews Filter by Status","Surefire suite","Mon Dec 29 23:49:59 UTC 2025","broken","Mon Dec 29 23:50:09 UTC 2025","project_orangehrm.Test.Performance_MyReviews_Test","Surefire test","project_orangehrm.Test.Performance_MyReviews_Test","verifyManageReviews_FilterByStatus_Success"
"","3757","TC06 - Verify Customer Validation","Surefire suite","Mon Dec 29 23:47:59 UTC 2025","passed","Mon Dec 29 23:48:03 UTC 2025","project_orangehrm.Test.Time_ProjectInfo_Test","Surefire test","project_orangehrm.Test.Time_ProjectInfo_Test","verifyCustomer_Validation_Error"
"","16440","TC04 - Verify error when creating a duplicate Location Name","Surefire suite","Mon Dec 29 23:46:53 UTC 2025","passed","Mon Dec 29 23:47:09 UTC 2025","project_orangehrm.Test.AdminOrganizationTest","Surefire test","project_orangehrm.Test.AdminOrganizationTest","verifyLocation_DuplicateEntry_ShowError"
"","11529","TC09 - Verify Directory Contact Information Display","Surefire suite","Mon Dec 29 23:47:55 UTC 2025","broken","Mon Dec 29 23:48:07 UTC 2025","project_orangehrm.Test.Directory_Test","Surefire test","project_orangehrm.Test.Directory_Test","verifyDirectory_ContactInfo_Display"
"","18919","TC12 - Verify updating Employment Status Name","Surefire suite","Mon Dec 29 23:49:10 UTC 2025","passed","Mon Dec 29 23:49:29 UTC 2025","project_orangehrm.Test.AdminJobTest","Surefire test","project_orangehrm.Test.AdminJobTest","verifyEmploymentStatus_Update_Success"
"","6668","TC09 - Verify License Lifecycle: Create","Surefire suite","Mon Dec 29 23:48:30 UTC 2025","passed","Mon Dec 29 23:48:37 UTC 2025","project_orangehrm.Test.Admin_Qualifications_Test","Surefire test","project_orangehrm.Test.Admin_Qualifications_Test","verifyLicenses_Lifecycle_Success"
"","25525","TC01 - Verify Leave Type Lifecycle: Create, Verify, Delete","Surefire suite","Mon Dec 29 23:46:02 UTC 2025","passed","Mon Dec 29 23:46:28 UTC 2025","project_orangehrm.Test.Leave_Configuration_Test","Surefire test","project_orangehrm.Test.Leave_Configuration_Test","verifyLeaveType_Lifecycle_Success"
"","2","TC01 - Verify Error when Entering > 24 Hours in Timesheet","Surefire suite","Mon Dec 29 23:49:30 UTC 2025","skipped","Mon Dec 29 23:49:30 UTC 2025","project_orangehrm.Test.Time_BusinessLogic_Test","Surefire test","project_orangehrm.Test.Time_BusinessLogic_Test","verifyTimesheet_InvalidHours_Error"
"","18794","TC18 - Verify updating an existing Work Shift","Surefire suite","Mon Dec 29 23:50:32 UTC 2025","passed","Mon Dec 29 23:50:51 UTC 2025","project_orangehrm.Test.AdminJobTest","Surefire test","project_orangehrm.Test.AdminJobTest","verifyWorkShift_Update_Success"
"","10035","TC10 - Verify Directory Search by Sub Unit","Surefire suite","Mon Dec 29 23:48:12 UTC 2025","broken","Mon Dec 29 23:48:22 UTC 2025","project_orangehrm.Test.Directory_Test","Surefire test","project_orangehrm.Test.Directory_Test","verifyDirectory_SearchBySubUnit_Success"
"","29093","TC04 - Verify Employee Record Lifecycle: Create, Edit, Delete","Surefire suite","Mon Dec 29 23:47:40 UTC 2025","passed","Mon Dec 29 23:48:09 UTC 2025","project_orangehrm.Test.Time_Attendance_Test","Surefire test","project_orangehrm.Test.Time_Attendance_Test","verifyEmployeeRecords_Search"
"","23499","TC03 - Verify Editing Candidate Details (Email/Phone)","Surefire suite","Mon Dec 29 23:47:03 UTC 2025","broken","Mon Dec 29 23:47:27 UTC 2025","project_orangehrm.Test.Recruitment_Search_And_Data_Test","Surefire test","project_orangehrm.Test.Recruitment_Search_And_Data_Test","verifyCandidate_EditInfo_Success"
"","24584","TC10 - Verify Termination Reason Lifecycle: Create, Verify, Edit, Delete","Surefire suite","Mon Dec 29 23:48:27 UTC 2025","passed","Mon Dec 29 23:48:52 UTC 2025","project_orangehrm.Test.PIM_Configuration_Test","Surefire test","project_orangehrm.Test.PIM_Configuration_Test","verifyTerminationReason_Lifecycle_Edit"
"","3046","TC05 - Verify Data Import Validation (No File Selected)","Surefire suite","Mon Dec 29 23:47:44 UTC 2025","passed","Mon Dec 29 23:47:47 UTC 2025","project_orangehrm.Test.PIM_Configuration_Test","Surefire test","project_orangehrm.Test.PIM_Configuration_Test","verifyDataImport_Validation_Error"
"","21966","TC01 - Verify Skill Lifecycle: Create","Foundation_Suite","Mon Dec 29 23:40:27 UTC 2025","failed","Mon Dec 29 23:40:49 UTC 2025","project_orangehrm.Test.Admin_Qualifications_Test","Foundation_Data_Seeding","project_orangehrm.Test.Admin_Qualifications_Test","verifySkills_Lifecycle_Success"
"","2263","TC15 - Verify Manage Reviews Search by Employee","Surefire suite","Mon Dec 29 23:49:48 UTC 2025","passed","Mon Dec 29 23:49:50 UTC 2025","project_orangehrm.Test.Performance_MyReviews_Test","Surefire test","project_orangehrm.Test.Performance_MyReviews_Test","verifyManageReviews_SearchByEmployee_Success"
"","5934","TC13 - Verify Job Category Lifecycle: Create, Verify, and Delete","Surefire suite","Mon Dec 29 23:49:33 UTC 2025","passed","Mon Dec 29 23:49:39 UTC 2025","project_orangehrm.Test.AdminJobTest","Surefire test","project_orangehrm.Test.AdminJobTest","verifyJobCategory_Lifecycle_Success"
"","1669","TC19 - Verify validation error for empty Work Shift Name","Surefire suite","Mon Dec 29 23:50:54 UTC 2025","passed","Mon Dec 29 23:50:56 UTC 2025","project_orangehrm.Test.AdminJobTest","Surefire test","project_orangehrm.Test.AdminJobTest","verifyWorkShift_EmptyFields_ShowError"
"","0","TC10 - Verify Employee Claims Pay Action","Surefire suite","Mon Dec 29 23:50:23 UTC 2025","skipped","Mon Dec 29 23:50:23 UTC 2025","project_orangehrm.Test.Claim_EmployeeClaims_Test","Surefire test","project_orangehrm.Test.Claim_EmployeeClaims_Test","verifyEmployeeClaims_Pay_Success"
"","690","TC01 - Verify Directory Page Display","Surefire suite","Mon Dec 29 23:46:02 UTC 2025","passed","Mon Dec 29 23:46:03 UTC 2025","project_orangehrm.Test.Directory_Test","Surefire test","project_orangehrm.Test.Directory_Test","verifyDirectory_Display_Success"
"","11499","TC02 - Verify Directory Search by Employee Name","Surefire suite","Mon Dec 29 23:46:11 UTC 2025","broken","Mon Dec 29 23:46:22 UTC 2025","project_orangehrm.Test.Directory_Test","Surefire test","project_orangehrm.Test.Directory_Test","verifyDirectory_SearchByName_Success"
"","15420","TC02 - Verify Supervisor Grading Employee Review","Surefire suite","Mon Dec 29 23:46:45 UTC 2025","broken","Mon Dec 29 23:47:01 UTC 2025","project_orangehrm.Test.Performance_Evaluation_Test","Surefire test","project_orangehrm.Test.Performance_Evaluation_Test","verifySupervisorReview_Submit_Success"
"","10027","TC02 - Cleanup Post - Updated Text","Surefire suite","Mon Dec 29 23:52:20 UTC 2025","passed","Mon Dec 29 23:52:30 UTC 2025","project_orangehrm.TestCleaning.BuzzTestCleaning","Surefire test","project_orangehrm.TestCleaning.BuzzTestCleaning","cleanUpPost_UpdatedText"
"","1629","TC02 - Cleanup Pay Grade - Grade 5 - Executive","Surefire suite","Mon Dec 29 23:52:03 UTC 2025","passed","Mon Dec 29 23:52:05 UTC 2025","project_orangehrm.TestCleaning.AdminTestCleaning","Surefire test","project_orangehrm.TestCleaning.AdminTestCleaning","cleanUpPayGrade"
"","18479","TC01 - Verify Punch Punch In/Out Workflow","Surefire suite","Mon Dec 29 23:46:01 UTC 2025","passed","Mon Dec 29 23:46:20 UTC 2025","project_orangehrm.Test.Time_Attendance_Test","Surefire test","project_orangehrm.Test.Time_Attendance_Test","verifyPunchIn_Out_Success"
"","11293","TC02 - Cleanup Attendance Record - Leaving for the day","Surefire suite","Mon Dec 29 23:52:35 UTC 2025","passed","Mon Dec 29 23:52:47 UTC 2025","project_orangehrm.TestCleaning.TimeTestCleaning","Surefire test","project_orangehrm.TestCleaning.TimeTestCleaning","cleanUpAttendance_LeavingForTheDay"
"","6919","TC03 - Verify Vacancy Validation Errors","Surefire suite","Mon Dec 29 23:46:46 UTC 2025","passed","Mon Dec 29 23:46:53 UTC 2025","project_orangehrm.Test.Recruitment_Vacancies_Test","Surefire test","project_orangehrm.Test.Recruitment_Vacancies_Test","verifyVacancy_EmptyFields_Error"
"","30649","TC02 - Verify Skill Lifecycle: Create,Edit and Delete","Surefire suite","Mon Dec 29 23:45:48 UTC 2025","passed","Mon Dec 29 23:46:19 UTC 2025","project_orangehrm.Test.Admin_Qualifications_Test","Surefire test","project_orangehrm.Test.Admin_Qualifications_Test","verifySkills_Lifecycle_Edit"
"","3950","TC12 - Verify Search by Status","Surefire suite","Mon Dec 29 23:49:06 UTC 2025","passed","Mon Dec 29 23:49:10 UTC 2025","project_orangehrm.Test.Recruitment_CandidateWorkflow_Test","Surefire test","project_orangehrm.Test.Recruitment_CandidateWorkflow_Test","verifyCandidate_SearchByStatus_Success"
"","9468","TC03 - Verify KPI Validation Errors","Surefire suite","Mon Dec 29 23:46:24 UTC 2025","passed","Mon Dec 29 23:46:34 UTC 2025","project_orangehrm.Test.Performance_Configuration_Test","Surefire test","project_orangehrm.Test.Performance_Configuration_Test","verifyKPI_EmptyFields_Error"
"","3547","TC08 - Verify validation error for empty Unit Name in Structure","Surefire suite","Mon Dec 29 23:48:02 UTC 2025","passed","Mon Dec 29 23:48:05 UTC 2025","project_orangehrm.Test.AdminOrganizationTest","Surefire test","project_orangehrm.Test.AdminOrganizationTest","verifyStructure_EmptyFields_ShowError"
"","13018","TC05 - Verify My Reviews Filter by From Date","Surefire suite","Mon Dec 29 23:47:19 UTC 2025","broken","Mon Dec 29 23:47:32 UTC 2025","project_orangehrm.Test.Performance_MyReviews_Test","Surefire test","project_orangehrm.Test.Performance_MyReviews_Test","verifyMyReviews_FilterByFromDate_Success"
"","176","TC01 - Verify Core Dashboard Widgets are Visible","Surefire suite","Mon Dec 29 23:45:58 UTC 2025","passed","Mon Dec 29 23:45:59 UTC 2025","project_orangehrm.Test.Dashboard_Widgets_Test","Surefire test","project_orangehrm.Test.Dashboard_Widgets_Test","verifyWidgets_Visibility"
"","1445","TC12 - Verify Leave List Reset Filters","Surefire suite","Mon Dec 29 23:49:14 UTC 2025","passed","Mon Dec 29 23:49:15 UTC 2025","project_orangehrm.Test.Leave_LeaveList_Test","Surefire test","project_orangehrm.Test.Leave_LeaveList_Test","verifyLeaveList_ResetFilters_Success"
"","9233","TC08 - Verify error when creating a duplicate Education Level","Surefire suite","Mon Dec 29 23:48:16 UTC 2025","passed","Mon Dec 29 23:48:26 UTC 2025","project_orangehrm.Test.Admin_Qualifications_Test","Surefire test","project_orangehrm.Test.Admin_Qualifications_Test","verifyEducation_DuplicateEntry_ShowError"
"","5750","TC02 - Assign Leave Insufficient Balance Warning","Surefire suite","Mon Dec 29 23:46:12 UTC 2025","passed","Mon Dec 29 23:46:18 UTC 2025","project_orangehrm.Test.Leave_Operations_Test","Surefire test","project_orangehrm.Test.Leave_Operations_Test","verifyAssignLeave_InsufficientBalance_Check"
