"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11866","TC06 - Verify Reporting Method Lifecycle: Create, Verify","Foundation_Suite","Mon Dec 29 23:23:44 UTC 2025","failed","Mon Dec 29 23:23:56 UTC 2025","project_orangehrm.Test.PIM_Configuration_Test","Foundation_Data_Seeding","project_orangehrm.Test.PIM_Configuration_Test","verifyReportingMethod_Lifecycle_Success"
"","12404","TC02 - Verify Custom Field Lifecycle: Create, Verify","Foundation_Suite","Mon Dec 29 23:23:29 UTC 2025","failed","Mon Dec 29 23:23:41 UTC 2025","project_orangehrm.Test.PIM_Configuration_Test","Foundation_Data_Seeding","project_orangehrm.Test.PIM_Configuration_Test","verifyCustomField_Lifecycle_Success"
"","12093","TC02 - Verify Add Employee with Login Details (Create User Account)","Foundation_Suite","Mon Dec 29 23:22:58 UTC 2025","failed","Mon Dec 29 23:23:10 UTC 2025","project_orangehrm.Test.PIM_Employee_Test","Foundation_Data_Seeding","project_orangehrm.Test.PIM_Employee_Test","verifyEmployee_WithLoginDetails_Success"
"","6182","TC01 - Verify KPI Lifecycle: Create, Link to Job","Foundation_Suite","Mon Dec 29 23:25:33 UTC 2025","passed","Mon Dec 29 23:25:39 UTC 2025","project_orangehrm.Test.Performance_Configuration_Test","Foundation_Data_Seeding","project_orangehrm.Test.Performance_Configuration_Test","verifyKPI_Lifecycle_Success"
"","3942","TC02 - Verify Project Add","Foundation_Suite","Mon Dec 29 23:25:17 UTC 2025","passed","Mon Dec 29 23:25:21 UTC 2025","project_orangehrm.Test.Time_ProjectInfo_Test","Foundation_Data_Seeding","project_orangehrm.Test.Time_ProjectInfo_Test","verifyProject_Add_Success"
"","5790","TC01 - Verify Skill Lifecycle: Create","Foundation_Suite","Mon Dec 29 23:22:33 UTC 2025","passed","Mon Dec 29 23:22:39 UTC 2025","project_orangehrm.Test.Admin_Qualifications_Test","Foundation_Data_Seeding","project_orangehrm.Test.Admin_Qualifications_Test","verifySkills_Lifecycle_Success"
"","11769","TC09 - Verify Termination Reason Lifecycle: Create, Verify","Foundation_Suite","Mon Dec 29 23:24:00 UTC 2025","failed","Mon Dec 29 23:24:12 UTC 2025","project_orangehrm.Test.PIM_Configuration_Test","Foundation_Data_Seeding","project_orangehrm.Test.PIM_Configuration_Test","verifyTerminationReason_Lifecycle_Success"
"","14428","TC01 - Verify Vacancy Lifecycle: Create, Verify","Foundation_Suite","Mon Dec 29 23:25:42 UTC 2025","passed","Mon Dec 29 23:25:57 UTC 2025","project_orangehrm.Test.Recruitment_Vacancies_Test","Foundation_Data_Seeding","project_orangehrm.Test.Recruitment_Vacancies_Test","verifyVacancy_Lifecycle_Success"
"","5786","TC02 - Verify Event Lifecycle: Create, Verify","Foundation_Suite","Mon Dec 29 23:24:33 UTC 2025","passed","Mon Dec 29 23:24:39 UTC 2025","project_orangehrm.Test.Claim_Configuration_Test","Foundation_Data_Seeding","project_orangehrm.Test.Claim_Configuration_Test","verifyEvent_Lifecycle_Success"
"","7428","TC01 - Positive: Verify Admin User Lifecycle: Create, Search","Foundation_Suite","Mon Dec 29 23:24:15 UTC 2025","passed","Mon Dec 29 23:24:23 UTC 2025","project_orangehrm.Test.AdminUserManagementTest","Foundation_Data_Seeding","project_orangehrm.Test.AdminUserManagementTest","verifyUserManagement_Lifecycle_Success"
"","3714","TC01 - Add Leave Entitlement to Employee","Foundation_Suite","Mon Dec 29 23:24:26 UTC 2025","passed","Mon Dec 29 23:24:30 UTC 2025","project_orangehrm.Test.Leave_Entitlements_Test","Foundation_Data_Seeding","project_orangehrm.Test.Leave_Entitlements_Test","verifyAddEntitlement_Success"
"","6816","TC01 - Verify Location Lifecycle: Create, Verify in Table","Foundation_Suite","Mon Dec 29 23:22:23 UTC 2025","passed","Mon Dec 29 23:22:30 UTC 2025","project_orangehrm.Test.AdminOrganizationTest","Foundation_Data_Seeding","project_orangehrm.Test.AdminOrganizationTest","verifyLocation_Lifecycle_Success"
"","12118","TC01 - Verify Job Title Lifecycle: Create, Verify, Delete","Foundation_Suite","Mon Dec 29 23:21:59 UTC 2025","failed","Mon Dec 29 23:22:11 UTC 2025","project_orangehrm.Test.AdminJobTest","Foundation_Data_Seeding","project_orangehrm.Test.AdminJobTest","verifyJobTitle_Lifecycle_Success"
"","4717","TC04 - Verify Pay Grade Lifecycle with Currency: Create, Add Currency","Foundation_Suite","Mon Dec 29 23:22:14 UTC 2025","passed","Mon Dec 29 23:22:19 UTC 2025","project_orangehrm.Test.AdminJobTest","Foundation_Data_Seeding","project_orangehrm.Test.AdminJobTest","verifyPayGrade_WithCurrency_Success"
"","11277","TC01 - Verify Admin Assigning Claim to Employee","Foundation_Suite","Mon Dec 29 23:24:53 UTC 2025","passed","Mon Dec 29 23:25:04 UTC 2025","project_orangehrm.Test.Claim_Advanced_Test","Foundation_Data_Seeding","project_orangehrm.Test.Claim_Advanced_Test","verifyAssignClaim_Success"
"","5044","TC03 - Verify Project Add with Admin","Foundation_Suite","Mon Dec 29 23:25:24 UTC 2025","passed","Mon Dec 29 23:25:29 UTC 2025","project_orangehrm.Test.Time_ProjectInfo_Test","Foundation_Data_Seeding","project_orangehrm.Test.Time_ProjectInfo_Test","verifyProject_AddWithAdmin_Success"
"","11573","TC03 - Verify Add Employee with Trem","Foundation_Suite","Mon Dec 29 23:23:13 UTC 2025","failed","Mon Dec 29 23:23:25 UTC 2025","project_orangehrm.Test.PIM_Employee_Test","Foundation_Data_Seeding","project_orangehrm.Test.PIM_Employee_Test","verifyEmployee_Trem"
"","5742","TC01 - Verify Customer Add","Foundation_Suite","Mon Dec 29 23:25:07 UTC 2025","passed","Mon Dec 29 23:25:13 UTC 2025","project_orangehrm.Test.Time_ProjectInfo_Test","Foundation_Data_Seeding","project_orangehrm.Test.Time_ProjectInfo_Test","verifyCustomer_Add_Success"
"","6373","TC06 - Verify Expense Type Lifecycle: Create, Verify","Foundation_Suite","Mon Dec 29 23:24:43 UTC 2025","passed","Mon Dec 29 23:24:49 UTC 2025","project_orangehrm.Test.Claim_Configuration_Test","Foundation_Data_Seeding","project_orangehrm.Test.Claim_Configuration_Test","verifyExpenseType_Lifecycle_Success"
